timestamp,batch_idx,original_loss,auxiliary_loss,normalized_auxiliary_loss,total_loss,normalization_factor,auxiliary_weight,ema_original,ema_auxiliary
2025-07-16T22:13:26.320648,1,0.3416961431503296,4.6691083908081055,4.474207878112793,4.815904140472412,0.9582574474393867,1.0,0.9934169614315033,1.0366910839080812
2025-07-16T22:18:05.884627,1,0.34478211402893066,4.6691083908081055,4.474347114562988,4.81912899017334,0.9582872149457995,1.0,0.9934478211402893,1.0366910839080812
2025-07-16T22:25:08.312826,3,0.5609158277511597,4.698159694671631,4.3296661376953125,4.890582084655762,0.9215663603264245,1.0,0.989122501206398,1.0733057700157167
2025-07-16T22:25:41.320900,4,0.7406800389289856,4.462707996368408,3.976768732070923,4.717448711395264,0.8911111387055567,1.0,0.9866380765836239,1.1071997922792436
2025-07-16T22:26:27.945974,5,0.2321057915687561,5.107470512390137,4.359027862548828,4.5911335945129395,0.8534611331847367,1.0,0.9790927537334753,1.1472024994803525
2025-07-16T22:27:08.870513,6,0.39064711332321167,4.558480739593506,3.7554335594177246,4.146080493927002,0.8238345038091747,1.0,0.9732082973293726,1.181315281881484
2025-07-16T22:27:43.991043,7,0.5042265057563782,4.674698829650879,3.72253680229187,4.2267632484436035,0.7963158678819126,1.0,0.9685184794136427,1.216249117359178
2025-07-16T22:28:28.806452,8,0.5694973468780518,4.622025489807129,3.565584182739258,4.1350812911987305,0.7714332176897125,1.0,0.9645282680882868,1.2503068810836575
2025-07-16T22:32:13.500490,9,0.18033362925052643,4.577853202819824,3.411989450454712,3.592323064804077,0.7453252364324355,1.0,0.9566863216999093,1.2835823443010193
2025-07-16T22:32:35.931190,10,0.5440143346786499,4.49793815612793,3.256418466567993,3.8004326820373535,0.7239802703879106,1.0,0.9525596018296968,1.3157259024192884
2025-07-16T22:33:40.064758,12,0.40365517139434814,4.825625419616699,3.3832719326019287,3.7869272232055664,0.701105341042402,1.0,0.9470705575253433,1.3508248975912627
2025-07-16T22:34:32.524195,14,0.5517797470092773,4.621109962463379,3.150099515914917,3.7018792629241943,0.6816759864796231,1.0,0.9431176494201826,1.383527748239984
2025-07-16T22:35:42.964404,17,0.2339780628681183,4.844629287719727,3.1976420879364014,3.4316201210021973,0.6600385455617761,1.0,0.936026253554662,1.4181387636347815
2025-07-16T22:36:19.505863,18,0.36408179998397827,4.420234680175781,2.8395862579345703,3.2036681175231934,0.6424062124832699,1.0,0.9303068090189551,1.4481597228001915
2025-07-16T22:36:49.007813,19,0.2824782729148865,5.572841644287109,3.4566452503204346,3.739123582839966,0.6202661875013511,1.0,0.9238285236579145,1.4894065420150606
2025-07-16T22:37:09.064483,20,0.5027963519096375,4.604555130004883,2.7847886085510254,3.2875850200653076,0.6047899383133968,1.0,0.9196182019404318,1.5205580278949589
2025-07-16T22:37:34.351807,21,0.2338927835226059,4.571226119995117,2.690046787261963,2.9239394664764404,0.5884737991158937,1.0,0.9127609477562535,1.5510647088159604
2025-07-16T22:38:05.512509,22,0.056269656866788864,4.7049994468688965,2.6881275177001953,2.7443971633911133,0.5713343306519078,1.0,0.9041960348473589,1.5826040561964898
2025-07-16T22:38:33.665455,23,0.05097334831953049,4.501645088195801,2.501535177230835,2.552508592605591,0.5556935583486107,1.0,0.8956638079820806,1.611794466516483
2025-07-16T22:38:59.686002,24,0.26080650091171265,4.704549312591553,2.546886920928955,2.8076934814453125,0.5413668419790633,1.0,0.8893152349113769,1.6427220149772337
2025-07-16T22:40:23.136583,1,0.5040405988693237,4.725040912628174,2.499990224838257,3.004030704498291,0.5290938548705566,1.0,0.8854624885509563,1.673545203953743
2025-07-16T22:40:56.498048,2,0.42593324184417725,4.747411251068115,2.4537220001220703,2.879655361175537,0.5168547384050902,1.0,0.8808671960838885,1.7042838644248868
2025-07-16T22:41:42.224876,4,0.4176929295063019,4.6334381103515625,2.341970443725586,2.7596633434295654,0.5054498609544296,1.0,0.8762354534181126,1.7335754068841536
2025-07-16T22:42:19.174963,5,0.22844235599040985,4.5678629875183105,2.2548906803131104,2.483333110809326,0.4936423703937446,1.0,0.8697575224438355,1.7619182826904953
2025-07-16T22:42:54.915095,6,0.3648586571216583,5.321280002593994,2.559847593307495,2.924706220626831,0.48105858383088884,1.0,0.8647085337906137,1.7975118998895303
2025-07-16T22:43:22.018158,7,0.3322404623031616,4.7515130043029785,2.234952211380005,2.567192554473877,0.47036641007803137,1.0,0.8593838530757392,1.827051910933665
2025-07-16T22:43:50.355924,8,0.16260026395320892,5.129648208618164,2.3507587909698486,2.5133590698242188,0.45826899215233313,1.0,0.8524160171845139,1.86007787391051
2025-07-16T22:44:19.185475,9,0.04528510943055153,4.431166648864746,1.9840145111083984,2.029299736022949,0.44774087151006897,1.0,0.8443447081069743,1.8857887616600524
2025-07-16T22:44:47.629426,10,0.36167627573013306,4.753629207611084,2.084526300430298,2.446202516555786,0.43851262338423935,1.0,0.839518023783206,1.9144671661195627
2025-07-16T22:45:22.114153,11,0.5834685564041138,4.513969898223877,1.946959376335144,2.530427932739258,0.43131864543685394,1.0,0.836957529109415,1.9404621934406059
2025-07-16T22:45:47.438223,12,0.45444005727767944,4.543674468994141,1.9249900579452515,2.379430055618286,0.4236637468477495,1.0,0.8331323543910977,1.9664943161961412
2025-07-16T22:46:09.393945,13,0.4839833080768585,4.455173492431641,1.8560956716537476,2.3400790691375732,0.41661581323944563,1.0,0.8296408639279553,1.9913811079584964
